date,region_id,assigned_subarchetype,count
2025-08-07,r21_28,2A,1
2025-08-08,r02_01,3A,1
2025-08-08,r02_01,3C,1
2025-08-08,r02_20,3C,1
2025-08-08,r02_22,3C,7
2025-08-08,r03_03,3C,3
2025-08-08,r03_20,3C,1
2025-08-08,r03_41,3A,1
2025-08-08,r03_41,3C,1
2025-08-08,r05_22,3A,1
2025-08-08,r05_22,3C,1
2025-08-08,r05_24,1B,1
2025-08-08,r05_24,3C,8
2025-08-08,r06_23,3C,2
2025-08-08,r12_51,1A,1
2025-08-08,r13_20,1B,1
2025-08-08,r13_20,2A,1
2025-08-08,r13_34,1A,1
2025-08-08,r13_34,3A,1
2025-08-08,r14_33,1A,1
2025-08-08,r14_39,3A,1
2025-08-08,r14_39,3B,1
2025-08-08,r18_06,2A,1
2025-08-08,r18_06,3A,1
2025-08-08,r18_07,1A,1
2025-08-08,r18_07,2A,1
2025-08-08,r18_11,3A,1
2025-08-08,r18_11,3B,2
2025-08-08,r18_12,2A,2
2025-08-08,r18_53,2B,1
2025-08-08,r22_28,3A,1
2025-08-09,r12_51,3A,1
2025-08-09,r18_05,1A,1
2025-08-09,r18_05,2B,1
2025-08-09,r18_11,3B,2
2025-08-09,r21_11,1B,1
2025-08-09,r22_28,1B,1
2025-08-09,r22_28,2A,1
2025-08-09,r22_28,3A,1
2025-08-09,r22_28,3B,1
2025-08-09,r22_33,2A,1
2025-08-09,r23_33,1B,1
2025-08-09,r23_33,2B,1
2025-08-10,r12_52,1A,1
2025-08-10,r12_52,2A,1
2025-08-10,r12_53,3B,1
2025-08-10,r12_54,1A,1
2025-08-10,r12_54,1B,1
2025-08-10,r13_34,3B,1
2025-08-10,r14_32,1B,2
2025-08-10,r14_32,2A,1
2025-08-10,r14_33,2A,2
2025-08-10,r15_33,2B,1
2025-08-10,r16_50,2B,1
2025-08-10,r18_05,2B,2
2025-08-10,r18_05,3B,1
2025-08-10,r18_10,1A,1
2025-08-10,r18_10,2A,4
2025-08-10,r18_10,2B,1
2025-08-10,r18_52,2B,2
2025-08-10,r18_52,3A,1
2025-08-10,r18_53,1A,2
2025-08-10,r18_53,2A,1
2025-08-10,r19_04,2A,1
2025-08-10,r19_04,2B,1
2025-08-10,r19_04,3B,1
2025-08-10,r22_33,1B,1
2025-08-10,r22_33,2A,1
2025-08-10,r22_33,3A,1
2025-08-11,r12_52,2A,2
2025-08-11,r13_32,3B,1
2025-08-11,r13_34,1A,2
2025-08-11,r15_17,1A,1
2025-08-11,r16_28,2B,1
2025-08-11,r17_24,1A,1
2025-08-11,r17_24,2B,3
2025-08-11,r17_25,2B,1
2025-08-11,r18_10,1A,2
2025-08-11,r18_10,2A,1
2025-08-11,r18_10,2B,1
2025-08-11,r18_10,3B,1
2025-08-11,r18_51,2A,1
2025-08-11,r18_51,2B,1
2025-08-11,r18_52,1A,1
2025-08-11,r19_04,1A,1
2025-08-11,r19_04,2B,2
2025-08-11,r19_04,3B,1
2025-08-11,r21_12,3A,1
2025-08-11,r21_33,1A,2
2025-08-11,r21_33,1B,1
2025-08-11,r21_33,3B,1
2025-08-11,r21_51,2B,2
2025-08-11,r21_51,3B,1
2025-08-11,r22_28,1B,1
2025-08-11,r23_09,1A,1
2025-08-11,r25_09,1A,1
2025-08-11,r25_09,3B,1
2025-08-12,r12_50,1A,1
2025-08-12,r12_51,1A,2
2025-08-12,r12_51,1B,1
2025-08-12,r12_51,3B,1
2025-08-12,r13_32,3B,1
2025-08-12,r13_33,1B,1
2025-08-12,r13_33,2A,1
2025-08-12,r13_33,3A,1
2025-08-12,r13_34,3B,1
2025-08-12,r14_32,3B,1
2025-08-12,r14_33,1B,2
2025-08-12,r14_33,3B,2
2025-08-12,r17_23,1A,1
2025-08-12,r17_23,2A,1
2025-08-12,r17_23,2B,1
2025-08-12,r17_23,3B,2
2025-08-12,r17_24,2A,1
2025-08-12,r17_24,2B,1
2025-08-12,r17_24,3A,1
2025-08-12,r18_50,3B,1
2025-08-12,r18_51,2B,1
2025-08-12,r18_51,3B,1
2025-08-12,r20_02,2A,1
2025-08-12,r20_03,2A,1
2025-08-12,r20_03,3B,1
2025-08-12,r21_28,2A,1
2025-08-12,r21_29,3B,1
2025-08-13,r11_33,3B,1
2025-08-13,r12_33,1A,1
2025-08-13,r12_33,3A,1
2025-08-13,r12_51,1A,2
2025-08-13,r12_51,1B,2
2025-08-13,r12_51,2A,2
2025-08-13,r12_51,3B,2
2025-08-13,r12_52,1B,1
2025-08-13,r12_52,3A,1
2025-08-13,r13_23,1B,1
2025-08-13,r13_23,2B,1
2025-08-13,r13_32,1B,1
2025-08-13,r13_32,3A,1
2025-08-13,r17_22,3B,2
2025-08-13,r17_23,2B,2
2025-08-13,r18_50,2A,2
2025-08-13,r18_50,3A,2
2025-08-13,r18_50,3B,1
2025-08-13,r19_49,3B,2
2025-08-13,r20_02,1A,1
2025-08-13,r20_02,2B,1
2025-08-13,r20_11,3B,2
2025-08-13,r20_41,2B,1
2025-08-13,r21_02,3B,1
2025-08-13,r21_28,1B,1
2025-08-13,r21_28,3A,1
2025-08-13,r22_11,1B,2
2025-08-13,r22_12,1A,3
2025-08-13,r22_12,2A,3
2025-08-13,r22_12,3A,2
2025-08-13,r22_12,3B,1
2025-08-13,r22_28,1B,2
2025-08-13,r22_28,2A,1
2025-08-13,r23_10,1A,1
2025-08-14,r03_02,3C,1
2025-08-14,r03_23,3C,3
2025-08-14,r03_24,3A,1
2025-08-14,r03_24,3C,3
2025-08-14,r03_41,3C,2
2025-08-14,r04_21,1B,1
2025-08-14,r04_21,3A,1
2025-08-14,r04_21,3C,2
2025-08-14,r06_24,3A,1
2025-08-14,r06_24,3C,3
2025-08-14,r11_50,2A,1
2025-08-14,r12_50,1B,1
2025-08-14,r12_50,2A,1
2025-08-14,r12_51,3A,1
2025-08-14,r13_34,2A,1
2025-08-14,r13_47,2B,1
2025-08-14,r13_47,3A,1
2025-08-14,r14_33,1B,1
2025-08-14,r17_21,2A,1
2025-08-14,r17_21,2B,1
2025-08-14,r17_21,3A,2
2025-08-14,r17_22,3B,1
2025-08-14,r17_29,2B,1
2025-08-14,r17_29,3A,1
2025-08-14,r17_46,3B,1
2025-08-14,r21_10,1A,1
2025-08-14,r21_10,2A,1
2025-08-14,r21_32,2B,3
2025-08-14,r22_11,1A,1
2025-08-14,r22_11,1B,2
2025-08-14,r22_28,1A,1
2025-08-14,r22_28,1B,1
2025-08-14,r22_31,2B,2
2025-08-15,r12_22,1B,1
2025-08-15,r12_22,3A,1
2025-08-15,r12_51,1A,1
2025-08-15,r12_51,3A,1
2025-08-15,r12_51,3B,2
2025-08-15,r12_53,2A,1
2025-08-15,r13_32,1B,1
2025-08-15,r13_34,1B,4
2025-08-15,r16_17,3B,1
2025-08-15,r17_20,1A,1
2025-08-15,r17_20,2A,1
2025-08-15,r18_20,1A,1
2025-08-15,r18_20,2B,1
2025-08-15,r18_42,3A,1
2025-08-15,r18_42,3B,1
2025-08-15,r21_10,2A,1
2025-08-15,r21_10,3A,1
2025-08-15,r21_47,2B,2
2025-08-15,r22_33,1B,1
2025-08-15,r22_33,2B,1
2025-08-15,r23_10,2B,1
2025-08-16,r12_51,1A,1
2025-08-16,r12_51,1B,1
2025-08-16,r12_51,2A,1
2025-08-16,r12_51,3A,1
2025-08-16,r12_51,3B,3
2025-08-16,r13_19,2A,1
2025-08-16,r13_34,1B,1
2025-08-16,r13_34,2A,1
2025-08-16,r16_18,3A,1
2025-08-16,r17_34,2B,1
2025-08-16,r18_19,3A,1
2025-08-16,r18_19,3B,2
2025-08-16,r22_10,1A,1
2025-08-16,r22_32,2B,1
2025-08-17,r12_21,3A,1
2025-08-17,r12_51,1A,1
2025-08-17,r12_51,3B,1
2025-08-17,r13_34,1A,1
2025-08-17,r13_34,1B,1
2025-08-17,r13_34,2A,2
2025-08-17,r13_34,3A,1
2025-08-17,r17_37,2B,1
2025-08-17,r18_18,2A,1
2025-08-17,r18_18,2B,1
2025-08-17,r18_19,1A,1
2025-08-17,r18_19,2A,1
2025-08-17,r21_12,1A,1
2025-08-17,r22_30,2B,1
2025-08-17,r25_10,3A,1
2025-08-18,r12_19,3B,1
2025-08-18,r12_51,1A,2
2025-08-18,r12_51,1B,3
2025-08-18,r12_51,3B,2
2025-08-18,r13_33,1B,1
2025-08-18,r13_34,1B,1
2025-08-18,r18_18,2A,1
2025-08-18,r18_18,2B,2
2025-08-18,r18_47,3A,1
2025-08-18,r22_11,3A,1
2025-08-19,r09_55,2B,1
2025-08-19,r11_35,1B,1
2025-08-19,r11_35,3B,1
2025-08-19,r12_21,2A,1
2025-08-19,r12_34,1A,1
2025-08-19,r12_34,2A,1
2025-08-19,r12_51,1A,1
2025-08-19,r12_51,2A,1
2025-08-19,r13_34,1B,1
2025-08-19,r13_35,1B,1
2025-08-19,r13_35,2A,1
2025-08-19,r13_35,3A,1
2025-08-19,r13_35,3B,1
2025-08-19,r19_16,1A,1
2025-08-19,r19_16,1B,1
2025-08-19,r19_16,2A,1
2025-08-19,r19_16,3A,1
2025-08-19,r19_17,2A,1
2025-08-19,r19_18,2A,1
2025-08-19,r20_11,1A,1
2025-08-19,r20_11,3B,1
2025-08-19,r22_11,1A,1
2025-08-19,r22_11,2A,1
2025-08-20,r11_51,1A,1
2025-08-20,r12_33,2A,1
2025-08-20,r12_33,3B,1
2025-08-20,r12_34,1A,2
2025-08-20,r12_51,1B,2
2025-08-20,r13_35,1A,1
2025-08-20,r19_17,1A,2
2025-08-20,r19_17,2B,2
2025-08-20,r20_17,2B,2
2025-08-20,r20_51,1A,2
2025-08-20,r20_51,2A,1
2025-08-20,r20_52,1B,1
2025-08-20,r20_52,2B,1
2025-08-20,r21_09,2A,1
2025-08-20,r22_10,3A,1
2025-08-20,r22_11,3B,1
2025-08-20,r25_10,1B,1
2025-08-20,r25_10,2A,1
2025-08-21,r02_01,3A,1
2025-08-21,r02_01,3C,8
2025-08-21,r02_20,1B,1
2025-08-21,r02_20,3C,2
2025-08-21,r02_22,1B,1
2025-08-21,r02_22,3A,1
2025-08-21,r02_22,3C,4
2025-08-21,r03_20,3C,7
2025-08-21,r03_23,3C,4
2025-08-21,r03_24,3A,1
2025-08-21,r03_24,3C,1
2025-08-21,r03_41,3C,3
2025-08-21,r04_20,3C,3
2025-08-21,r04_21,3A,1
2025-08-21,r04_21,3C,5
2025-08-21,r05_22,1B,1
2025-08-21,r05_22,3C,2
2025-08-21,r06_23,1B,1
2025-08-21,r06_23,3C,4
2025-08-21,r06_24,1B,1
2025-08-21,r06_24,3A,1
2025-08-21,r06_24,3C,9
2025-08-21,r12_36,1A,2
2025-08-21,r12_51,1B,1
2025-08-21,r12_51,3B,1
2025-08-21,r12_52,1B,1
2025-08-21,r12_53,1A,1
2025-08-21,r12_53,2A,1
2025-08-21,r13_34,1A,1
2025-08-21,r13_34,2A,1
2025-08-21,r13_35,3A,1
2025-08-21,r13_35,3B,1
2025-08-21,r20_17,2B,1
2025-08-21,r20_18,2A,1
2025-08-21,r20_51,2A,2
2025-08-21,r20_51,2B,4
2025-08-21,r21_18,2B,1
2025-08-21,r22_09,1A,1
2025-08-21,r22_11,2A,1
2025-08-21,r22_11,3A,1
2025-08-21,r23_10,1B,1
2025-08-21,r23_10,3A,1
2025-08-22,r12_21,1B,1
2025-08-22,r12_21,3B,1
2025-08-22,r12_22,2A,1
2025-08-22,r12_36,1A,1
2025-08-22,r12_36,2A,1
2025-08-22,r12_36,3A,1
2025-08-22,r12_36,3B,1
2025-08-22,r12_50,1B,1
2025-08-22,r12_52,1B,1
2025-08-22,r13_22,2A,1
2025-08-22,r13_22,3A,1
2025-08-22,r17_49,2B,1
2025-08-22,r20_13,1B,1
2025-08-22,r20_13,3A,1
2025-08-22,r20_52,3A,2
2025-08-22,r21_18,2A,1
2025-08-22,r21_19,2B,1
2025-08-22,r21_19,3A,1
2025-08-22,r21_19,3B,4
2025-08-22,r21_20,2A,1
2025-08-22,r21_20,2B,1
2025-08-22,r22_09,1B,1
2025-08-22,r22_11,1A,1
2025-08-22,r22_11,3A,1
2025-08-22,r22_11,3B,1
2025-08-22,r25_10,2A,1
2025-08-23,r11_35,1A,2
2025-08-23,r12_21,1B,1
2025-08-23,r12_36,1B,1
2025-08-23,r13_22,1A,2
2025-08-23,r13_22,1B,1
2025-08-23,r13_22,3B,2
2025-08-23,r13_34,1B,2
2025-08-23,r13_34,3B,1
2025-08-23,r13_35,3B,1
2025-08-23,r17_48,3B,1
2025-08-23,r17_49,2B,1
2025-08-23,r18_45,3B,1
2025-08-23,r21_10,3A,1
2025-08-24,r12_33,1B,2
2025-08-24,r12_33,3B,1
2025-08-24,r12_51,1B,1
2025-08-24,r12_51,2A,1
2025-08-24,r12_53,1B,1
2025-08-24,r12_53,3A,1
2025-08-24,r13_21,1B,1
2025-08-24,r14_33,1B,1
2025-08-24,r17_48,2B,4
2025-08-24,r17_48,3A,1
2025-08-24,r18_47,2B,2
2025-08-24,r18_48,2B,1
2025-08-24,r18_48,3B,1
2025-08-24,r19_19,2A,1
2025-08-24,r19_19,2B,1
2025-08-24,r20_20,1A,1
2025-08-24,r20_20,2A,1
2025-08-24,r20_20,2B,1
2025-08-24,r21_10,2A,1
2025-08-24,r21_10,3A,2
2025-08-24,r21_10,3B,1
2025-08-24,r22_09,3A,1
2025-08-24,r22_09,3B,1
2025-08-24,r22_11,3B,2
2025-08-24,r25_07,1A,2
2025-08-24,r25_07,3A,1
2025-08-24,r25_10,3B,2
2025-08-25,r12_33,3A,1
2025-08-25,r12_36,1B,1
2025-08-25,r12_51,1A,1
2025-08-25,r12_51,3A,1
2025-08-25,r13_34,1B,1
2025-08-25,r17_11,1A,2
2025-08-25,r18_47,2B,2
2025-08-25,r19_13,1B,1
2025-08-25,r19_13,3A,1
2025-08-25,r19_13,3B,1
2025-08-25,r20_20,1A,2
2025-08-25,r20_20,3A,1
2025-08-25,r20_20,3B,1
2025-08-25,r21_09,1A,1
2025-08-25,r22_09,1B,1
2025-08-25,r24_56,3A,1
2025-08-25,r25_51,2A,1
2025-08-25,r25_51,3A,1
2025-08-26,r11_51,1B,1
2025-08-26,r11_51,3B,1
2025-08-26,r12_34,1B,1
2025-08-26,r12_52,1A,2
2025-08-26,r12_52,1B,1
2025-08-26,r12_53,1B,1
2025-08-26,r13_34,1A,1
2025-08-26,r13_35,1B,1
2025-08-26,r13_35,3B,1
2025-08-26,r13_36,1A,1
2025-08-26,r17_10,2B,1
2025-08-26,r18_10,1A,1
2025-08-26,r18_10,2A,1
2025-08-26,r21_20,3B,2
2025-08-26,r21_21,3A,1
2025-08-26,r23_13,1A,1
2025-08-26,r23_13,3A,1
2025-08-26,r24_56,1A,1
2025-08-27,r11_50,1B,1
2025-08-27,r11_50,3B,1
2025-08-27,r11_51,1A,1
2025-08-27,r12_32,2A,1
2025-08-27,r12_34,1A,2
2025-08-27,r12_50,1A,1
2025-08-27,r12_50,1B,1
2025-08-27,r12_51,2A,4
2025-08-27,r13_21,1B,1
2025-08-27,r13_21,2A,1
2025-08-27,r13_21,3B,1
2025-08-27,r13_22,1A,1
2025-08-27,r13_22,1B,1
2025-08-27,r13_22,2A,1
2025-08-27,r13_22,3B,1
2025-08-27,r13_35,1A,1
2025-08-27,r13_35,1B,1
2025-08-27,r14_34,2B,2
2025-08-27,r14_35,1B,1
2025-08-27,r14_35,3B,1
2025-08-27,r18_10,2A,1
2025-08-27,r18_10,2B,4
2025-08-27,r18_10,3A,1
2025-08-27,r20_10,1B,1
2025-08-27,r21_21,1A,1
2025-08-27,r21_21,2B,4
2025-08-27,r21_21,3A,3
2025-08-27,r21_21,3B,2
2025-08-27,r23_09,1A,1
2025-08-27,r23_09,1B,1
2025-08-27,r23_09,2A,1
2025-08-27,r23_09,3B,1
2025-08-27,r25_09,1A,1
2025-08-27,r25_09,2A,1
2025-08-27,r25_09,3A,2
2025-08-28,r02_01,3C,3
2025-08-28,r02_22,3A,1
2025-08-28,r02_22,3C,1
2025-08-28,r03_03,1B,1
2025-08-28,r03_03,3C,3
2025-08-28,r03_20,3C,3
2025-08-28,r03_22,3C,1
2025-08-28,r03_23,1B,1
2025-08-28,r03_23,3C,4
2025-08-28,r03_24,3C,5
2025-08-28,r03_40,3C,1
2025-08-28,r04_20,3A,1
2025-08-28,r04_20,3C,1
2025-08-28,r04_21,3C,1
2025-08-28,r05_22,1B,1
2025-08-28,r05_22,3C,2
2025-08-28,r06_23,3C,3
2025-08-28,r06_24,1B,1
2025-08-28,r06_24,3C,4
2025-08-28,r08_59,3A,1
2025-08-28,r11_35,1A,1
2025-08-28,r11_35,3A,1
2025-08-28,r12_20,1A,1
2025-08-28,r12_20,2A,1
2025-08-28,r12_20,3B,1
2025-08-28,r12_22,1A,1
2025-08-28,r12_51,2A,2
2025-08-28,r12_51,3B,1
2025-08-28,r12_52,1B,1
2025-08-28,r12_52,2A,1
2025-08-28,r13_19,3A,1
2025-08-28,r13_22,1A,1
2025-08-28,r13_22,2A,1
2025-08-28,r13_32,1A,1
2025-08-28,r13_32,3A,1
2025-08-28,r13_35,1A,1
2025-08-28,r13_35,3A,1
2025-08-28,r13_35,3B,1
2025-08-28,r13_36,1A,1
2025-08-28,r13_55,1A,1
2025-08-28,r14_34,1B,1
2025-08-28,r19_09,2B,1
2025-08-28,r19_09,3B,2
2025-08-28,r20_15,1B,1
2025-08-28,r20_15,3A,2
2025-08-28,r20_15,3B,1
2025-08-28,r20_41,2B,1
2025-08-28,r21_22,1A,1
2025-08-28,r21_22,2A,2
2025-08-28,r21_22,2B,2
2025-08-28,r22_32,2B,1
2025-08-28,r25_10,2A,1
2025-08-29,r09_19,3A,1
2025-08-29,r11_50,1B,1
2025-08-29,r11_50,3A,1
2025-08-29,r12_33,3A,1
2025-08-29,r12_34,1B,1
2025-08-29,r12_51,1A,1
2025-08-29,r12_51,1B,2
2025-08-29,r12_51,3B,1
2025-08-29,r12_53,2A,1
2025-08-29,r13_21,3B,2
2025-08-29,r13_32,2A,1
2025-08-29,r13_33,1A,1
2025-08-29,r13_33,1B,1
2025-08-29,r13_33,2A,1
2025-08-29,r19_13,1A,1
2025-08-29,r19_13,3B,1
2025-08-29,r22_10,2A,2
2025-08-29,r22_10,3A,1
2025-08-29,r22_33,3A,1
2025-08-29,r23_09,1A,1
2025-08-29,r23_09,3A,1
2025-08-29,r23_10,1A,1
2025-08-30,r11_50,2A,1
2025-08-30,r11_50,3A,1
2025-08-30,r12_21,2A,1
2025-08-30,r12_32,3A,1
2025-08-30,r12_32,3B,1
2025-08-30,r12_33,1B,2
2025-08-30,r12_33,3A,1
2025-08-30,r12_33,3B,1
2025-08-30,r12_52,1B,1
2025-08-30,r13_21,1B,1
2025-08-30,r13_21,3B,1
2025-08-30,r13_22,1A,1
2025-08-30,r13_22,1B,4
2025-08-30,r13_22,3A,1
2025-08-30,r13_33,1A,1
2025-08-30,r16_48,3B,1
2025-08-31,r12_21,1B,1
2025-08-31,r12_21,3B,1
2025-08-31,r12_50,1B,1
2025-08-31,r12_50,3A,1
2025-08-31,r12_51,3B,1
2025-08-31,r13_21,1A,1
2025-08-31,r13_21,1B,1
2025-08-31,r13_21,3B,1
2025-08-31,r13_22,1A,1
2025-08-31,r13_22,1B,1
2025-08-31,r13_35,3B,1
2025-08-31,r17_09,2A,1
2025-08-31,r22_31,2B,1
2025-08-31,r23_10,2A,1
2025-08-31,r23_10,3B,2
2025-08-31,r24_11,1A,1
2025-08-31,r24_11,1B,1
2025-09-01,r11_50,3B,1
2025-09-01,r12_21,1B,1
2025-09-01,r12_21,2A,1
2025-09-01,r12_32,3A,1
2025-09-01,r12_33,1A,2
2025-09-01,r12_33,2A,1
2025-09-01,r12_33,3A,1
2025-09-01,r12_51,2A,2
2025-09-01,r13_21,1A,1
2025-09-01,r13_21,3A,1
2025-09-01,r13_22,1A,1
2025-09-01,r13_35,1B,1
2025-09-01,r17_09,2B,1
2025-09-01,r17_14,2B,2
2025-09-01,r21_09,1A,1
2025-09-01,r21_53,3B,1
2025-09-01,r22_09,1B,1
2025-09-01,r22_09,3A,1
2025-09-01,r22_10,1B,1
2025-09-01,r22_10,2A,1
2025-09-01,r22_29,1B,1
2025-09-01,r22_29,3B,1
2025-09-01,r23_09,1A,1
2025-09-01,r23_09,2A,1
2025-09-01,r23_09,3A,1
2025-09-01,r23_09,3B,1
2025-09-02,r13_32,1A,1
2025-09-02,r17_08,1A,1
2025-09-02,r17_08,2B,1
2025-09-02,r18_11,3B,2
2025-09-02,r21_09,1A,1
2025-09-02,r21_09,1B,1
2025-09-02,r21_09,2A,1
2025-09-02,r21_09,3A,4
2025-09-02,r21_09,3B,3
2025-09-02,r22_09,2A,1
2025-09-02,r22_09,3B,1
2025-09-02,r24_33,3B,1
2025-09-03,r12_21,3B,1
2025-09-03,r12_22,1A,1
2025-09-03,r12_22,2A,1
2025-09-03,r13_22,1A,1
2025-09-03,r13_35,3A,1
2025-09-03,r17_08,1A,1
2025-09-03,r17_08,2A,1
2025-09-03,r17_08,2B,2
2025-09-03,r18_11,2B,2
2025-09-03,r21_09,1B,1
2025-09-03,r21_09,3A,1
2025-09-03,r22_09,1A,1
2025-09-03,r22_09,3B,1
2025-09-03,r22_11,3A,1
2025-09-03,r23_30,2B,1
2025-09-04,r02_01,3A,1
2025-09-04,r02_01,3C,3
2025-09-04,r03_01,3C,3
2025-09-04,r03_43,3C,1
2025-09-04,r04_43,3A,1
2025-09-04,r04_43,3C,4
2025-09-04,r05_21,3A,1
2025-09-04,r05_21,3C,2
2025-09-04,r05_22,1B,1
2025-09-04,r06_23,3C,3
2025-09-04,r12_22,1B,1
2025-09-04,r12_50,1B,1
2025-09-04,r12_50,2A,1
2025-09-04,r12_50,3B,1
2025-09-04,r12_51,1A,1
2025-09-04,r13_21,3A,1
2025-09-04,r13_35,1B,1
2025-09-04,r13_35,2A,2
2025-09-04,r13_35,3B,1
2025-09-04,r16_17,2B,1
2025-09-04,r17_07,1A,1
2025-09-04,r17_07,3A,1
2025-09-04,r17_07,3B,1
2025-09-04,r17_08,1A,1
2025-09-04,r17_08,2B,1
2025-09-04,r19_10,2A,1
2025-09-04,r20_52,2A,1
2025-09-04,r22_09,1B,1
2025-09-04,r22_09,3B,3
2025-09-04,r23_10,3A,1
2025-09-04,r24_32,2B,3
2025-09-05,r11_51,1B,1
2025-09-05,r12_21,3A,1
2025-09-05,r12_51,3B,1
2025-09-05,r13_21,1B,1
2025-09-05,r13_21,3B,1
2025-09-05,r13_22,3A,1
2025-09-05,r17_07,2B,2
2025-09-05,r17_07,3B,2
2025-09-05,r19_10,2B,1
2025-09-05,r20_10,1B,1
2025-09-05,r20_10,3A,1
2025-09-05,r22_12,2A,1
2025-09-05,r22_12,3A,1
2025-09-06,r12_52,3B,1
2025-09-06,r13_35,1A,1
2025-09-06,r17_06,2A,3
2025-09-06,r17_06,2B,1
2025-09-06,r17_06,3A,1
2025-09-06,r17_06,3B,1
2025-09-06,r18_49,1A,1
2025-09-06,r18_49,3A,1
2025-09-07,r12_22,2A,1
2025-09-07,r12_22,3B,1
2025-09-07,r16_50,1B,1
2025-09-07,r16_50,2B,2
2025-09-07,r17_05,2A,1
2025-09-07,r17_06,2A,2
2025-09-07,r17_06,2B,2
2025-09-07,r18_48,3A,1
2025-09-07,r18_49,1A,1
2025-09-07,r18_49,2B,1
2025-09-07,r22_09,2A,1
2025-09-08,r11_50,1B,1
2025-09-08,r12_21,2A,1
2025-09-08,r13_22,1A,1
2025-09-08,r13_49,3B,1
2025-09-08,r15_49,1B,1
2025-09-08,r18_05,1A,2
2025-09-08,r18_05,2A,2
2025-09-08,r18_05,2B,2
2025-09-08,r18_05,3B,1
2025-09-08,r21_30,2B,3
2025-09-09,r11_50,1A,1
2025-09-09,r11_50,3B,1
2025-09-09,r11_54,1B,1
2025-09-09,r11_54,2A,2
2025-09-09,r11_54,3A,1
2025-09-09,r12_21,1A,1
2025-09-09,r12_22,3A,1
2025-09-09,r12_32,2A,1
2025-09-09,r12_50,3B,1
2025-09-09,r13_21,1A,1
2025-09-09,r13_21,1B,1
2025-09-09,r13_21,3B,1
2025-09-09,r13_22,1A,1
2025-09-09,r13_22,3A,1
2025-09-09,r13_41,2B,1
2025-09-09,r18_04,2A,1
2025-09-09,r18_04,3A,1
2025-09-09,r18_04,3B,1
2025-09-10,r11_35,2A,1
2025-09-10,r12_22,1B,1
2025-09-10,r12_22,2A,1
2025-09-10,r12_36,2A,1
2025-09-10,r13_22,3A,1
2025-09-10,r13_40,1A,1
2025-09-10,r13_40,2B,3
2025-09-10,r13_40,3B,1
2025-09-10,r13_41,2B,1
2025-09-10,r18_03,1A,1
2025-09-10,r18_03,2A,1
2025-09-10,r18_03,2B,1
2025-09-10,r18_04,2A,1
2025-09-10,r18_04,2B,1
2025-09-10,r21_12,3B,1
2025-09-11,r02_01,3C,10
2025-09-11,r03_01,3C,1
2025-09-11,r03_03,3C,3
2025-09-11,r03_20,1B,1
2025-09-11,r03_20,3C,3
2025-09-11,r03_21,3C,1
2025-09-11,r03_22,3C,4
2025-09-11,r03_23,3C,3
2025-09-11,r03_24,3C,2
2025-09-11,r04_21,3C,2
2025-09-11,r05_21,3C,4
2025-09-11,r06_23,3A,1
2025-09-11,r06_23,3C,1
2025-09-11,r06_24,3C,5
2025-09-11,r11_35,1A,1
2025-09-11,r11_35,3B,1
2025-09-11,r11_50,2A,1
2025-09-11,r12_50,1A,1
2025-09-11,r12_50,3A,1
2025-09-11,r12_52,1A,1
2025-09-11,r13_40,2A,1
2025-09-11,r13_40,2B,2
2025-09-11,r16_15,2B,1
2025-09-11,r16_15,3B,1
2025-09-11,r20_13,3A,1
2025-09-11,r20_13,3B,1
2025-09-11,r20_15,3B,2
2025-09-12,r11_50,1A,1
2025-09-12,r11_50,2A,2
2025-09-12,r12_51,1A,1
2025-09-12,r12_51,3A,1
2025-09-12,r12_51,3B,1
2025-09-12,r13_40,2A,1
2025-09-12,r13_40,2B,1
2025-09-12,r17_12,1A,1
2025-09-12,r17_12,2B,1
2025-09-12,r17_13,3A,1
2025-09-12,r22_11,1B,1
2025-09-13,r11_50,1A,1
2025-09-13,r11_50,2A,1
2025-09-13,r11_50,3A,2
2025-09-13,r11_50,3B,1
2025-09-13,r13_22,1B,1
2025-09-13,r17_12,2B,2
2025-09-13,r17_12,3A,1
2025-09-13,r18_12,1A,2
2025-09-13,r18_12,2A,1
2025-09-13,r18_12,2B,3
2025-09-13,r18_12,3A,1
2025-09-14,r11_50,1B,1
2025-09-14,r11_50,2A,1
2025-09-14,r12_32,3A,1
2025-09-14,r13_35,1B,1
2025-09-14,r13_35,3A,1
2025-09-14,r17_46,2B,2
2025-09-14,r17_46,3A,1
2025-09-14,r18_11,2A,2
2025-09-14,r18_11,2B,1
2025-09-15,r11_50,2A,2
2025-09-15,r12_33,1A,1
2025-09-15,r17_37,3B,1
2025-09-15,r18_11,1A,2
2025-09-15,r18_11,2A,2
2025-09-15,r18_11,2B,1
2025-09-15,r18_11,3A,1
2025-09-15,r22_09,3B,2
2025-09-15,r23_13,2B,4
2025-09-15,r25_10,3B,1
2025-09-16,r12_51,1B,1
2025-09-16,r12_51,3A,2
2025-09-16,r18_10,2A,2
2025-09-16,r18_10,2B,1
2025-09-16,r20_13,3B,1
2025-09-17,r11_33,3A,1
2025-09-17,r11_33,3B,1
2025-09-17,r11_50,1B,1
2025-09-17,r11_50,2A,1
2025-09-17,r11_50,3A,1
2025-09-17,r12_51,1B,1
2025-09-17,r17_22,2B,1
2025-09-17,r18_10,2A,1
2025-09-17,r18_22,2B,1
2025-09-17,r18_22,3B,1
2025-09-17,r19_16,1A,1
2025-09-17,r20_10,3B,1
